seed,nodes,topology,loss_rate,flood_repeats,protocol,phy,diameter,edges,proposals,committed,aborted,timed_out,avg_latency,listen,flood,sleep,nacks,piggybacks,ce_timeouts,end_slot
43,27,scale_free,0.05,0,2pc_ce,ce,4,51,100,100,0,0,33.10,57047,32323,0,0,0,2151,3310
43,27,scale_free,0.05,0,tom_ce,ce,4,51,100,100,0,0,4.63,8683,3818,0,0,0,1,463
43,27,full_mesh,0.05,1,paxos_pipeline,ci,1,351,100,100,0,0,34.40,3081,3051,2022,0,0,0,299
43,27,full_mesh,0.05,1,2pc_pipeline,ci,1,351,100,100,0,0,73.12,3468,3429,2445,0,0,0,343
43,27,full_mesh,0.05,1,tom_pipeline,ci,1,351,100,100,0,0,2.66,2728,2700,1754,0,0,0,266
43,27,full_mesh,0.05,0,paxos_ce,ce,1,351,100,100,0,0,15.17,21364,19595,0,0,0,18,1517
43,27,full_mesh,0.05,0,2pc_ce,ce,1,351,100,100,0,0,30.98,45498,38148,0,0,0,481,3098
43,27,full_mesh,0.05,0,tom_ce,ce,1,351,100,100,0,0,2.68,4468,2768,0,0,0,0,268
47,27,line,0.05,1,paxos_pipeline,ci,26,26,100,100,0,0,232.49,46262,4048,33201,99,565,0,1487
47,27,line,0.05,1,2pc_pipeline,ci,26,26,100,0,100,0,0.00,229321,20069,169704,119,1212,0,1702
47,27,line,0.05,1,tom_pipeline,ci,26,26,100,100,0,0,1021.05,40983,3569,29401,116,94,0,2604
47,27,line,0.05,0,paxos_ce,ce,26,26,100,100,0,0,115.51,253777,58100,0,0,0,42346,11551
47,27,line,0.05,0,2pc_ce,ce,26,26,100,100,0,0,269.07,591527,134962,0,0,0,102719,26907
47,27,line,0.05,0,tom_ce,ce,26,26,100,100,0,0,109.08,239741,54775,0,0,0,40012,10908
47,27,partial_mesh,0.05,1,paxos_pipeline,ci,3,125,100,100,0,0,46.00,5155,3158,2892,0,0,0,397
47,27,partial_mesh,0.05,1,2pc_pipeline,ci,3,125,100,100,0,0,95.39,5581,3429,3086,0,0,0,444
47,27,partial_mesh,0.05,1,tom_pipeline,ci,3,125,100,100,0,0,3.53,4389,2699,2443,1,1,0,353
47,27,partial_mesh,0.05,0,paxos_ce,ce,3,125,100,100,0,0,12.48,18794,14902,0,0,0,0,1248
47,27,partial_mesh,0.05,0,2pc_ce,ce,3,125,100,100,0,0,24.37,37937,27862,0,0,0,639,2437
47,27,partial_mesh,0.05,0,tom_ce,ce,3,125,100,100,0,0,3.47,6207,3162,0,0,0,0,347
47,27,random,0.05,1,paxos_pipeline,ci,4,64,100,100,0,0,56.68,6466,3051,3740,0,0,0,487
47,27,random,0.05,1,2pc_pipeline,ci,4,64,100,100,0,0,116.61,7173,3429,4194,0,0,0,543
47,27,random,0.05,1,tom_pipeline,ci,4,64,100,100,0,0,4.35,5694,2700,3351,0,0,0,435
47,27,random,0.05,0,paxos_ce,ce,4,64,100,100,0,0,13.64,21695,15133,0,0,0,0,1364
47,27,random,0.05,0,2pc_ce,ce,4,64,100,100,0,0,23.03,36703,25478,0,0,0,195,2303
47,27,random,0.05,0,tom_ce,ce,4,64,100,100,0,0,4.36,8161,3611,0,0,0,0,436
47,27,scale_free,0.05,1,paxos_pipeline,ci,5,51,100,100,0,0,63.82,7223,3051,4576,0,0,0,546
47,27,scale_free,0.05,1,2pc_pipeline,ci,5,51,100,98,2,0,133.85,8462,3561,5635,4,52,0,622
47,27,scale_free,0.05,1,tom_pipeline,ci,5,51,100,100,0,0,4.85,6360,2700,4035,0,0,0,485
47,27,scale_free,0.05,0,paxos_ce,ce,5,51,100,100,0,0,16.40,27265,17015,0,0,0,42,1640
47,27,scale_free,0.05,0,2pc_ce,ce,5,51,100,100,0,0,30.57,52550,29989,0,0,0,1310,3057
47,27,scale_free,0.05,0,tom_ce,ce,5,51,100,100,0,0,4.92,9302,3982,0,0,0,1,492
47,27,full_mesh,0.05,1,paxos_pipeline,ci,1,351,100,100,0,0,34.71,3071,3051,2059,0,0,0,301
47,27,full_mesh,0.05,1,2pc_pipeline,ci,1,351,100,100,0,0,72.54,3455,3429,2377,0,0,0,341
47,27,full_mesh,0.05,1,tom_pipeline,ci,1,351,100,100,0,0,2.69,2716,2700,1847,0,0,0,269
47,27,full_mesh,0.05,0,paxos_ce,ce,1,351,100,100,0,0,15.35,21488,19957,0,0,0,0,1535
47,27,full_mesh,0.05,0,2pc_ce,ce,1,351,100,100,0,0,30.27,44113,37616,0,0,0,309,3027
47,27,full_mesh,0.05,0,tom_ce,ce,1,351,100,100,0,0,2.68,4468,2768,0,0,0,0,268
